strategy,category,date,days_until_expiry,revenue,profit,exp_waste,init_qty,exp_sold,sell_through,discount
no_discount,Produce,2024-12-20,8,28.110470510552226,7.230470510552225,4.973956828587841,29,24.02604317141216,0.8284842472900744,0.0
no_discount,Ready_to_Eat,2024-12-23,2,2872.2052973752643,-20.274702624735937,172.8773575152674,368,195.1226424847326,0.5302245719693821,0.0
no_discount,Produce,2024-11-21,3,1182.33,677.99,0.0,151,151.0,1.0,0.0
no_discount,Ready_to_Eat,2024-11-30,0,352.1561369264774,-198.8438630735226,101.25389603397797,145,43.746103966022034,0.30169726873118646,0.0
no_discount,Bakery,2024-11-20,5,1727.1846774889466,638.3046774889465,28.720362749524938,156,127.27963725047506,0.8158951105799683,0.0
no_discount,Seafood,2024-11-08,2,5309.894920909883,551.9249209098821,254.9808320445182,489,234.0191679554818,0.4785668056349321,0.0
no_discount,Produce,2024-11-13,9,478.44553377904424,256.4755337790442,4.686381107325936,151,146.31361889267407,0.9689643635276428,0.0
no_discount,Deli,2024-12-07,4,695.42,298.12,0.0,58,58.0,1.0,0.0
no_discount,Dairy,2024-11-07,11,952.7160485049731,275.8260485049731,13.358526726631492,207,193.64147327336852,0.9354660544607175,0.0
no_discount,Produce,2024-12-27,2,529.9303228128193,-41.969677187180594,153.72662652270776,266,112.27337347729224,0.4220803514183919,0.0
no_discount,Seafood,2024-12-23,4,2905.2000000000003,1251.0000000000002,0.0,90,90.0,1.0,0.0
no_discount,Beverages,2024-12-05,13,1159.6387328321327,565.0854873711719,53.951030472330736,386,221.30510168552152,0.573329278978035,0.0
no_discount,Deli,2024-12-25,6,1275.1388697128166,223.4892464677659,42.18114397570856,477,136.670832766647,0.28652166198458495,0.0
no_discount,Deli,2024-11-06,3,2466.59,1441.2099999999998,0.0,167,167.0,1.0,0.0
no_discount,Seafood,2024-12-26,4,622.3000000000001,256.90000000000003,0.0,70,70.0,1.0,0.0
no_discount,Meat,2024-11-23,4,3682.226816750733,1269.5568167507327,17.50550974272494,277,259.49449025727506,0.9368032139251807,0.0
no_discount,Dairy,2024-11-07,3,649.0,277.20000000000005,0.0,110,110.0,1.0,0.0
no_discount,Produce,2024-11-10,4,109.95,48.3,0.0,15,15.0,1.0,0.0
no_discount,Seafood,2024-11-03,3,2290.1932528921984,-424.30674710780136,237.7426920459549,445,207.2573079540451,0.4657467594472924,0.0
no_discount,Ready_to_Eat,2024-11-05,3,1547.34,819.0600000000002,0.0,102,102.0,1.0,0.0
no_discount,Produce,2024-12-23,10,711.2558319152986,318.7558319152986,5.990269232420668,157,151.00973076757933,0.9618454189017791,0.0
no_discount,Ready_to_Eat,2024-11-03,4,1373.81843532245,-816.9015646775504,323.2800439900543,489,165.71995600994572,0.33889561556226117,0.0
no_discount,Ready_to_Eat,2024-12-11,2,2815.2028638878587,1182.8028638878588,8.648433642052652,220,211.35156635794735,0.9606889379906698,0.0
no_discount,Produce,2024-12-09,3,562.1798175146268,-412.07018248537327,326.5265497131389,433,106.47345028686114,0.24589711382646914,0.0
no_discount,Deli,2024-12-21,10,2416.033226668755,892.9577618663027,9.907688703606375,281,257.2985331915607,0.9156531430304651,0.0
no_discount,Seafood,2024-12-29,4,7408.25070846602,-924.4892915339788,161.33664340844803,351,189.66335659155197,0.5403514432807749,0.0
no_discount,Beverages,2024-11-12,11,185.01762933829622,53.2576293382962,3.9980941255896,24,20.0019058744104,0.8334127447671,0.0
no_discount,Beverages,2024-12-08,15,583.8743379165113,165.41433791651136,3.5219517934447655,98,94.47804820655523,0.9640617163934208,0.0
no_discount,Seafood,2024-12-08,0,993.439262165989,26.88926216598918,37.41978728023351,65,27.58021271976649,0.42431096491948445,0.0
no_discount,Ready_to_Eat,2024-11-20,0,384.71847825177133,-886.2215217482287,181.39500682666306,218,36.60499317333695,0.16791281272172914,0.0
no_discount,Deli,2024-11-21,9,765.8600015776242,280.9300015776241,3.3445228288317903,71,67.65547717116822,0.952894044664341,0.0
no_discount,Seafood,2024-12-12,4,1901.3700000000001,583.7700000000001,0.0,183,183.0,1.0,0.0
no_discount,Beverages,2024-11-08,13,1063.9410417161569,229.0737371376464,36.810294922752995,286,167.81404443472508,0.5867623931284094,0.0
no_discount,Bakery,2024-12-05,0,122.09,53.650000000000006,0.0,29,29.0,1.0,0.0
no_discount,Ready_to_Eat,2024-11-09,0,558.9143550828329,-1619.6456449171671,312.1085644917167,368,55.891435508283294,0.15187890083772634,0.0
no_discount,Meat,2024-12-16,2,912.2482703863939,-1494.7517296136064,222.02322873424785,290,67.97677126575215,0.23440265953707637,0.0
no_discount,Seafood,2024-12-03,2,3951.36,2212.84,0.0,98,98.0,1.0,0.0
no_discount,Deli,2024-11-28,12,2893.3746229007033,791.4230641283215,14.23113569276287,438,236.00119273252065,0.5388155085217367,0.0
no_discount,Bakery,2024-12-01,3,286.15999999999997,167.57999999999998,0.0,49,49.0,1.0,0.0
no_discount,Dairy,2024-12-22,11,2125.5272328107003,899.9959296373512,17.258423527669567,423,222.10315912337515,0.5250665700316197,0.0
no_discount,Deli,2024-11-03,6,4156.988489024001,1289.7303804155156,14.708362518371175,354,238.35943171009177,0.6733317279946095,0.0
no_discount,Deli,2024-11-24,2,1040.4,518.84,0.0,68,68.0,1.0,0.0
no_discount,Deli,2024-12-25,8,1199.9699116911606,492.34380211571136,13.249953160354972,316,136.670832766647,0.43250263533749056,0.0
no_discount,Meat,2024-11-18,7,1960.7980553384623,867.7980553384623,9.011691167588758,100,90.98830883241124,0.9098830883241124,0.0
no_discount,Dairy,2024-12-21,15,695.4125915778727,152.69259157787263,36.39075970255741,212,175.6092402974426,0.8283454731011444,0.0
no_discount,Bakery,2024-11-24,0,277.0479049728846,-442.2320950271153,199.71126484798677,243,43.288735152013224,0.1781429430124001,0.0
no_discount,Produce,2024-11-22,8,156.12909156258877,48.12909156258876,12.991806196313831,80,67.00819380368617,0.8376024225460771,0.0
no_discount,Dairy,2024-11-05,12,1441.354399072168,481.4761444014331,14.618595140668896,400,230.24830656104922,0.575620766402623,0.0
no_discount,Meat,2024-11-22,6,274.57851376367535,102.37851376367534,2.586866466379958,15,12.413133533620043,0.8275422355746695,0.0
no_discount,Meat,2024-11-11,5,2668.75,948.5,0.0,175,175.0,1.0,0.0
no_discount,Seafood,2024-12-20,0,1082.389018121001,-7580.050981878999,419.7529341818772,444,24.247065818122785,0.05461050859937564,0.0
no_discount,Ready_to_Eat,2024-12-27,1,1237.7697139530908,-473.8502860469092,157.97842288375273,257,99.02157711624726,0.3852979654328687,0.0
no_discount,Seafood,2024-11-26,0,1585.44,865.8000000000001,0.0,36,36.0,1.0,0.0
no_discount,Deli,2024-11-08,8,4396.999336967876,1427.9503160498923,30.312836003057456,461,251.11361147732015,0.544714992358612,0.0
no_discount,Dairy,2024-12-27,9,522.6802840580597,236.81418649727735,12.753723761385597,390,217.7834516908582,0.5584191068996364,0.0
no_discount,Deli,2024-11-13,4,718.4991469553362,-94.17085304466372,136.0566878170784,263,126.94331218292159,0.4826741908095878,0.0
no_discount,Ready_to_Eat,2024-12-05,1,1053.0646308922371,96.58463089223704,35.39929022267788,122,86.60070977732212,0.7098418834206731,0.0
no_discount,Ready_to_Eat,2024-12-27,0,385.112242480199,-4485.607757519801,474.18060949120684,496,21.819390508793145,0.04399070667095392,0.0
no_discount,Ready_to_Eat,2024-12-10,1,884.4030476751474,-2096.276952324853,364.8474255444351,421,56.15257445556491,0.1333790367115556,0.0
no_discount,Beverages,2024-12-06,8,864.6576923397064,388.0710995790763,62.14377318289142,410,169.2089417494533,0.4127047359742763,0.0
no_discount,Ready_to_Eat,2024-11-14,2,657.2166643801472,-1036.143335619853,361.12419606560866,488,126.87580393439136,0.2599914015049003,0.0
no_discount,Seafood,2024-12-05,4,2256.974460754602,-696.775539245398,224.55821840545275,425,200.44178159454725,0.4716277213989347,0.0
no_discount,Deli,2024-12-05,0,293.4533913067433,-38.59660869325671,82.16201470947681,145,62.83798529052319,0.4333654157967117,0.0
no_discount,Bakery,2024-11-02,3,3354.72,1624.3400000000001,0.0,241,241.0,1.0,0.0
no_discount,Bakery,2024-11-08,4,676.14,294.14,0.0,191,191.0,1.0,0.0
no_discount,Deli,2024-12-23,7,890.600751385401,223.97063541998918,60.11265463424556,368,167.4061562754513,0.45490803335720464,0.0
no_discount,Deli,2024-11-30,3,623.28,317.47,0.0,53,53.0,1.0,0.0
no_discount,Deli,2024-12-30,6,2451.0088240259042,667.5088240259041,13.23562924730253,246,232.76437075269746,0.9461966290760059,0.0
no_discount,Beverages,2024-11-14,5,328.32,128.0,0.0,64,64.0,1.0,0.0
no_discount,Seafood,2024-11-05,1,1763.8167979811094,-2358.543202018891,266.57059744728184,347,80.42940255271817,0.23178502176575844,0.0
no_discount,Beverages,2024-12-24,7,541.6612698143141,131.26126981431415,19.88749516724043,152,132.11250483275956,0.8691612160049971,0.0
no_discount,Beverages,2024-12-04,12,1248.5396497811826,171.66395285885065,60.52374514889691,410,206.02964517841298,0.5025113297034463,0.0
no_discount,Produce,2024-11-02,13,787.3233351351485,379.66333513514843,21.660016175773443,218,196.33998382422655,0.9006421276340667,0.0
no_discount,Produce,2024-12-26,13,320.1512772243901,127.58127722439012,6.02667419806844,49,42.97332580193156,0.8770066490190114,0.0
no_discount,Ready_to_Eat,2024-12-23,2,3090.7426569581644,1455.4426569581644,41.87735751526739,237,195.1226424847326,0.8233022889651165,0.0
no_discount,Bakery,2024-12-17,3,451.56,166.14000000000004,0.0,142,142.0,1.0,0.0
no_discount,Deli,2024-11-05,10,153.1215230147602,34.68152301476022,2.0467195148508806,14,11.953280485149119,0.8538057489392228,0.0
no_discount,Seafood,2024-12-12,2,5013.54,2620.8,0.0,126,126.0,1.0,0.0
no_discount,Meat,2024-12-17,6,3190.4457104932326,1577.4657104932326,14.077909248459514,174,159.92209075154048,0.919092475583566,0.0
no_discount,Produce,2024-12-01,14,610.8669927433976,171.5169927433976,2.509406259557741,87,84.49059374044226,0.9711562498901409,0.0
no_discount,Seafood,2024-11-15,1,993.7453720067132,86.5453720067132,106.91708320453202,216,109.08291679546798,0.5050135036827221,0.0
no_discount,Meat,2024-12-30,4,4556.274142897269,652.8241428972688,166.71002541656452,491,324.2899745834355,0.6604683800069969,0.0
no_discount,Dairy,2024-12-16,20,968.623825246809,335.2163767629675,8.679421842093994,290,236.82734113613913,0.8166460039177211,0.0
no_discount,Dairy,2024-12-12,8,124.23824998968277,61.19824998968278,1.3492629729147696,16,14.650737027085231,0.915671064192827,0.0
no_discount,Deli,2024-12-24,2,687.3849197731005,-224.6450802268995,161.28761793229665,301,139.71238206770335,0.4641607377664563,0.0
no_discount,Bakery,2024-12-31,5,3543.608485731681,1885.528485731681,1.8901156726261092,241,239.1098843273739,0.9921571963791448,0.0
no_discount,Bakery,2024-11-21,2,2566.7766553814035,1075.6566553814037,10.667475332681477,218,207.33252466731852,0.9510666269143051,0.0
no_discount,Seafood,2024-11-28,5,3087.6000000000004,1153.2000000000003,0.0,310,310.0,1.0,0.0
no_discount,Bakery,2024-12-25,2,418.82577306492146,130.28577306492147,30.812324303426948,126,95.18767569657305,0.7554577436235956,0.0
no_discount,Dairy,2024-11-30,16,129.9398390127833,51.9398390127833,0.836783589967071,12,11.163216410032929,0.9302680341694107,0.0
no_discount,Beverages,2024-12-07,11,576.9049065720711,108.27576298677062,41.52632834564896,260,197.57017348358602,0.759885282629177,0.0
no_discount,Seafood,2024-12-11,0,1006.5970906927805,-2360.80290930722,242.4176095696974,298,55.582390430302624,0.1865180886922907,0.0
no_discount,Seafood,2024-11-15,0,1356.518687052174,-2504.321312947826,198.77089549942357,263,64.22910450057643,0.2442171273786176,0.0
no_discount,Dairy,2024-11-03,14,1504.0215887676209,775.4465773617353,20.5111202326212,484,200.26918625401078,0.41377931044217103,0.0
no_discount,Deli,2024-12-06,2,537.693294434969,-44.336705565031025,112.81694786168669,223,110.18305213831331,0.494094404207683,0.0
no_discount,Produce,2024-12-05,5,1581.6309909836111,456.1809909836111,62.045930724483696,305,242.9540692755163,0.7965707189361191,0.0
no_discount,Produce,2024-11-25,14,340.4033498824528,124.5833498824528,14.53266752296457,99,84.46733247703543,0.8532053785559134,0.0
no_discount,Dairy,2024-11-03,4,1341.74,724.1599999999999,0.0,146,146.0,1.0,0.0
no_discount,Dairy,2024-11-11,8,1277.9817385230895,568.4200641648131,21.385731346580247,438,185.48356146924377,0.4234784508430223,0.0
no_discount,Ready_to_Eat,2024-12-31,1,533.8620597626067,-1560.6979402373936,415.6061586251679,494,78.39384137483212,0.158691986588729,0.0
no_discount,Meat,2024-11-11,4,4465.765531029026,-2733.9944689709755,267.07372676233325,458,190.92627323766675,0.4168695922219798,0.0
no_discount,Seafood,2024-12-19,3,5682.637723745871,2666.3377237458717,66.59234658683513,278,211.40765341316487,0.760459184939442,0.0
no_discount,Seafood,2024-12-13,5,2358.98,1234.96,0.0,86,86.0,1.0,0.0
no_discount,Meat,2024-12-29,5,206.14,91.51999999999998,0.0,22,22.0,1.0,0.0
no_discount,Beverages,2024-11-16,13,1117.0336657512437,259.3536657512436,15.064356164631416,142,126.93564383536858,0.8939129847561168,0.0
no_discount,Deli,2024-12-17,6,766.1074804406031,220.15748044060308,11.361601654135008,179,167.638398345865,0.9365273650606983,0.0
no_discount,Dairy,2024-11-15,17,229.80070167469324,111.72070167469325,10.352597218287627,123,112.64740278171237,0.915832542940751,0.0
no_discount,Beverages,2024-12-15,7,959.1321902189742,355.35219021897416,25.52752473390492,174,148.47247526609507,0.8532900877361785,0.0
no_discount,Meat,2024-11-11,1,509.28,175.67999999999995,0.0,48,48.0,1.0,0.0
no_discount,Dairy,2024-12-01,14,2126.993825711677,850.6692589967497,8.987732751326272,343,183.5197433746054,0.5350429835994327,0.0
no_discount,Produce,2024-12-13,0,42.67253898822949,-367.7274610117705,362.5112545130207,380,17.4887454869793,0.04602301443941921,0.0
no_discount,Dairy,2024-12-07,20,470.96948364438964,162.2694836443896,17.944642579595275,105,87.05535742040473,0.8290986420990927,0.0
no_discount,Dairy,2024-11-11,26,526.7733145726522,268.4827935209477,16.3059081024004,390,185.48356146924377,0.4755988755621635,0.0
no_discount,Ready_to_Eat,2024-12-05,0,308.7964333197602,-1397.2035666802396,179.67107088085845,200,20.328929119141552,0.10164464559570777,0.0
no_discount,Ready_to_Eat,2024-11-13,2,598.298090752859,-791.201909247141,283.4709505212791,397,113.52904947872089,0.28596737903959923,0.0
no_discount,Dairy,2024-12-02,16,307.0520482796969,142.49204827969692,18.649317240101027,121,102.35068275989897,0.8458734112388345,0.0
no_discount,Dairy,2024-11-10,5,1067.4190986386886,-116.95090136131148,159.219864365594,291,131.780135634406,0.4528526997745911,0.0
no_discount,Meat,2024-12-03,4,1360.4451576098447,-3131.154842390156,311.1974949720119,394,82.80250502798812,0.21015864220301553,0.0
no_discount,Beverages,2024-12-20,16,302.9924594846784,55.19245948467842,11.955467531670797,70,58.0445324683292,0.8292076066904172,0.0
no_discount,Beverages,2024-11-03,11,1079.251771475682,369.83259332930703,9.734231658562564,324,256.96470749421,0.7931009490562038,0.0
no_discount,Meat,2024-11-10,7,3291.3921959453137,1283.121242053849,18.868919366478217,448,221.64257211752954,0.49473788419091413,0.0
no_discount,Produce,2024-12-13,8,1360.631420345583,570.5854298637594,26.774472985570554,382,216.31660100883673,0.5662738246304626,0.0
no_discount,Meat,2024-12-25,5,1817.92,807.8800000000002,0.0,76,76.0,1.0,0.0
no_discount,Seafood,2024-11-22,0,1294.26,494.6899999999999,0.0,37,37.0,1.0,0.0
no_discount,Produce,2024-11-07,5,1489.8533968534005,375.0733968534005,169.65630483642852,401,231.34369516357148,0.576916945545066,0.0
no_discount,Dairy,2024-12-28,11,997.9365974744744,378.8408509488131,18.78245198492273,474,307.0574146075306,0.6478004527585033,0.0
no_discount,Seafood,2024-11-06,0,1248.346689315644,-2321.453310684356,100.91456921445378,130,29.085430785546226,0.2237340829657402,0.0
no_discount,Seafood,2024-11-21,2,1301.12,633.5999999999999,0.0,64,64.0,1.0,0.0
no_discount,Beverages,2024-11-05,20,1755.01424207295,329.42888334690906,54.26564045843492,484,246.4907643360885,0.5092784387109266,0.0
no_discount,Seafood,2024-12-04,4,2781.2,1631.32,0.0,68,68.0,1.0,0.0
no_discount,Dairy,2024-11-22,14,789.065433482122,378.6792618089367,13.837289690661061,400,210.41744892856588,0.5260436223214147,0.0
no_discount,Beverages,2024-12-11,21,112.18830894960253,45.308308949602534,7.456576889380279,44,36.54342311061972,0.8305323434231755,0.0
no_discount,Meat,2024-12-12,4,1354.4179821914781,-2444.942017808522,385.34493609546746,496,110.65506390453253,0.22309488690429943,0.0
no_discount,Bakery,2024-11-23,3,1261.6928865544717,66.65288655447159,167.03802337049532,388,220.96197662950468,0.5694896304884142,0.0
no_discount,Bakery,2024-12-17,3,608.1313352167372,156.93133521673715,25.299539580435464,235,209.70046041956454,0.8923423847641044,0.0
no_discount,Dairy,2024-12-09,12,135.72667180930574,75.97667180930573,1.5584331935568696,25,23.44156680644313,0.9376626722577253,0.0
no_discount,Beverages,2024-12-24,5,243.84,132.96,0.0,48,48.0,1.0,0.0
no_discount,Meat,2024-12-22,3,3766.6408439972374,-276.9991560027622,136.73198975657482,372,235.26801024342518,0.6324408877511429,0.0
no_discount,Beverages,2024-12-13,10,1392.4085486285746,694.8070385564214,26.574718273345848,465,184.18102495086967,0.396088225700795,0.0
no_discount,Beverages,2024-12-21,26,1773.6461376926807,636.1411093816275,13.189248282872699,394,289.3386847785776,0.734362144108065,0.0
no_discount,Meat,2024-12-03,1,1097.0664784575856,-3433.603521542414,443.80419379113965,493,49.19580620886034,0.09978865356766803,0.0
no_discount,Beverages,2024-11-28,4,1146.24,504.96,0.0,192,192.0,1.0,0.0
no_discount,Seafood,2024-11-11,4,1371.63,677.4300000000001,0.0,39,39.0,1.0,0.0
no_discount,Produce,2024-11-16,11,1078.3266038777795,409.8266038777794,6.774320767897125,175,168.22567923210286,0.9612895956120163,0.0
no_discount,Bakery,2024-12-29,0,735.5647047936928,-570.8552952063072,115.58432455149466,166,50.41567544850533,0.30370888824400805,0.0
no_discount,Bakery,2024-11-02,2,2357.64,910.1999999999999,0.0,222,222.0,1.0,0.0
no_discount,Beverages,2024-12-09,5,2143.716743763563,436.83674376356305,221.39146471843944,448,226.60853528156056,0.5058226233963405,0.0
no_discount,Ready_to_Eat,2024-11-29,0,647.882905599092,-815.8770944009079,182.14841432419732,228,45.85158567580269,0.201103445946503,0.0
no_discount,Seafood,2024-11-20,1,5938.742715918193,-1862.997284081806,282.84933943216936,487,204.15066056783064,0.41920053504688015,0.0
no_discount,Beverages,2024-11-27,17,1103.8697370793961,344.3697370793961,7.423831941257205,155,147.57616805874278,0.9521043100564051,0.0
no_discount,Deli,2024-12-22,1,753.7996276305319,-590.7603723694681,249.59236336672467,343,93.40763663327532,0.27232547123403883,0.0
no_discount,Bakery,2024-11-26,5,2457.6274337336054,276.4374337336054,60.48624544700735,251,190.51375455299265,0.7590189424422018,0.0
no_discount,Bakery,2024-12-27,1,178.45921479165585,-477.1907852083441,371.1223212814954,423,51.87767871850461,0.12264226647400618,0.0
no_discount,Deli,2024-11-03,11,1778.1613605572845,1024.281375889752,8.81433375467299,372,238.35943171009177,0.6407511605109993,0.0
no_discount,Deli,2024-12-24,4,2459.2626172441155,-659.2973827558844,229.76438465333484,438,208.23561534666516,0.47542377933028573,0.0
no_discount,Seafood,2024-11-24,4,1228.3,555.93,0.0,71,71.0,1.0,0.0
no_discount,Meat,2024-12-07,4,1648.527990295772,-4703.192009704228,404.96050737614723,492,87.0394926238528,0.17690953785335933,0.0
no_discount,Bakery,2024-12-20,2,720.0,384.0,0.0,80,80.0,1.0,0.0
no_discount,Seafood,2024-12-24,2,8797.281881733736,3717.3418817337365,22.05706071873604,223,200.94293928126396,0.9010894138173272,0.0
no_discount,Dairy,2024-11-29,20,511.9276481216468,173.9540034646366,42.988177144180746,314,198.42156903939798,0.6319158249662356,0.0
no_discount,Seafood,2024-11-05,4,8321.702029939048,2511.2420299390474,23.476222196664708,226,202.5237778033353,0.896122910634227,0.0
no_discount,Seafood,2024-12-13,3,7331.34176554923,-239.6182344507688,237.30282479424213,404,166.69717520575787,0.41261677031128186,0.0
no_discount,Produce,2024-12-04,0,119.18321231896063,-720.8167876810394,205.46450819300767,224,18.535491806992322,0.08274773128121572,0.0
no_discount,Produce,2024-12-15,4,945.7199999999999,415.13999999999993,0.0,222,222.0,1.0,0.0
no_discount,Deli,2024-12-07,7,968.0862835086838,342.2862835086838,3.8415916302835824,140,136.15840836971643,0.9725600597836888,0.0
no_discount,Ready_to_Eat,2024-11-13,1,1325.3395615184957,-876.4204384815044,201.69950710889492,278,76.3004928911051,0.2744622046442629,0.0
no_discount,Meat,2024-12-09,8,1163.8805560915396,467.24055609153964,13.782231553456565,112,98.21776844654343,0.8769443611298521,0.0
no_discount,Bakery,2024-12-01,5,1356.9105447999218,474.4105447999218,26.82392355264446,250,223.17607644735554,0.8927043057894222,0.0
no_discount,Dairy,2024-11-26,23,374.4598310515898,97.95983105158982,24.26434605300363,158,133.73565394699636,0.8464281895379516,0.0
no_discount,Seafood,2024-11-19,3,3727.7499999999995,1936.9499999999998,0.0,185,185.0,1.0,0.0
no_discount,Bakery,2024-12-17,0,284.8676996759472,-1961.5323003240526,442.9078516046944,480,37.09214839530563,0.07727530915688673,0.0
no_discount,Meat,2024-11-15,0,897.2315036346121,-2108.4684963653876,216.20999051538834,258,41.79000948461165,0.1619767809481072,0.0
no_discount,Produce,2024-11-28,3,417.76,150.64000000000001,0.0,56,56.0,1.0,0.0
no_discount,Seafood,2024-11-16,0,496.18256806090164,-7002.637431939098,387.50642683336184,406,18.493573166638154,0.045550672824231905,0.0
no_discount,Beverages,2024-11-08,14,362.53381722374627,125.73381722374629,21.995959876097576,128,106.00404012390243,0.8281565634679877,0.0
no_discount,Dairy,2024-11-02,10,1904.6560916771202,578.682824615417,12.095185104829993,446,249.95486767416276,0.5604369230362394,0.0
no_discount,Meat,2024-11-07,8,3603.571872065568,2048.900944678395,14.439808877078631,426,212.85126237835607,0.499650850653418,0.0
no_discount,Seafood,2024-12-01,5,2373.6000000000004,1372.8000000000002,0.0,80,80.0,1.0,0.0
no_discount,Bakery,2024-11-05,4,933.0248666833731,-1007.7851333166268,334.40232473766986,461,126.59767526233014,0.2746153476406294,0.0
no_discount,Dairy,2024-11-03,4,1019.16,413.82,0.0,114,114.0,1.0,0.0
no_discount,Beverages,2024-12-10,13,865.5401232679584,253.76012326795842,19.819343897959335,181,161.18065610204067,0.8905008624422136,0.0
no_discount,Bakery,2024-12-28,3,1727.8799999999999,685.0799999999999,0.0,132,132.0,1.0,0.0
no_discount,Seafood,2024-11-16,2,7308.00976910381,-1593.1502308961904,193.6839534446366,386,192.3160465553634,0.4982280998843612,0.0
no_discount,Ready_to_Eat,2024-11-30,1,3067.539976955867,1201.0299769558671,6.671369749233634,223,216.32863025076637,0.9700835437254097,0.0
