discount,profit,opt_price,exp_sold,exp_waste,spoil_risk,category
0.2,553.618,8.512,199.0,0.0,0.21018546680000363,Bakery
0.0,60.637196867792106,2.03,67.0,16.747559035786544,0.8151061511522845,Beverages
0.0,969.3126859603301,19.84,141.4421716713876,15.557828328612393,0.573930014157156,Meat
0.3,-2367.7204269437834,7.986999999999999,46.75467297561242,318.24532702438756,0.36643896737008835,Ready_to_Eat
0.0,402.78608071891296,5.68,148.2510705491044,3.748929450895589,0.14284771387258396,Deli
0.0,146.85042160856855,2.09,136.63178067395626,6.3682193260437465,0.25792390145987454,Beverages
0.4,173.32000351246936,22.776,27.218124495630022,1.781875504369978,0.5847332641907951,Seafood
0.3,933.5099999999992,10.982999999999999,370.0,0.0,0.8800260720402958,Deli
0.2,-361.62669724770643,4.36,63.560390539516874,111.43960946048313,0.8668607949815097,Produce
0.0,447.66419894621123,17.04,128.13491261163276,27.538155725229203,0.8306981386474288,Deli
0.0,1445.8500000000001,8.73,315.0,0.0,0.2318143468718525,Bakery
0.0,719.3244898169422,10.75,207.03682063018877,14.807263605096518,0.27487157344542046,Bakery
0.2,-1263.6444029850745,12.863999999999999,52.90777339979209,122.09222660020791,0.962148919405362,Ready_to_Eat
0.2,654.16,4.0,481.0,0.0,0.6267186890698511,Beverages
0.0,439.5875588305447,4.75,272.866854490641,6.13314550935902,0.12731766930236194,Produce
0.3,247.08599999999993,2.324,259.0,0.0,0.6725236905586076,Beverages
0.0,7838.9000000000015,36.56,430.0,0.0,0.3575520147803881,Seafood
0.4,-63.32602071907354,9.846,241.526912378725,71.473087621275,0.9796256844323813,Deli
0.2,303.07199999999983,7.752,231.0,0.0,0.5058456085420813,Deli
0.0,466.59271084255727,10.76,77.62235338615596,1.8224335949821664,0.13030956899031387,Deli
0.4,-73.64374341531699,5.232,0.0,14.847528914378426,0.9884268668561098,Dairy
0.0,993.7199999999999,6.63,273.0,0.0,0.1958605285048385,Bakery
0.0,2689.01,14.23,443.0,0.0,0.1963008099751126,Bakery
0.0,2500.2115090240754,14.08,332.0,17.57371237555056,0.2908071527675403,Deli
0.0,41.54,6.11,22.0,2.0,0.8498278017532966,Bakery
0.2,4900.8600000000015,34.61600000000001,285.0,0.0,0.5231858439080884,Seafood
0.0,21.333405698828404,5.59,23.0,7.4649415628328395,0.9826149114542019,Dairy
0.0,1817.3377916316654,6.63,472.43405605304156,14.565943946958459,0.17322847721845785,Beverages
0.4,-2.2206535947712354,3.0599999999999996,103.82331581870223,20.176684181297773,0.22592188773101518,Bakery
0.2,493.11599999999993,6.624,174.0,0.0,0.9565593391184892,Meat
0.0,5034.99,20.59,471.0,0.0,0.17130731372483987,Meat
0.2,552.6059999999995,10.200000000000001,335.7299999999999,36.270000000000095,0.3321224297845282,Bakery
0.4,309.77600000000007,26.586000000000002,76.0,0.0,0.7508443903516624,Seafood
0.2,-1262.005154639175,4.656000000000001,103.37088603110496,343.629113968895,0.9905986063636792,Bakery
0.4,-1438.8419104776194,7.997999999999999,179.08953357369103,208.91046642630897,0.9802341326654134,Bakery
0.0,851.7388850180893,8.77,318.1549469803979,9.845053019602128,0.17384164790976242,Dairy
0.0,596.0216374694628,12.27,90.41415138300431,2.585848616995686,0.16103851698067778,Deli
0.2,426.9794419164889,14.944,170.15253224815905,8.847467751840952,0.2500509725604273,Seafood
0.4,-1848.0545687984488,20.639999999999997,61.243964689997625,99.75603531000237,0.3807641923392023,Seafood
0.0,52.76422218361499,3.7,46.0,16.46583926403459,0.9536598222338609,Dairy
0.2,491.05600000000004,25.744,94.0,0.0,0.639164050067505,Seafood
0.0,797.6492780325987,6.94,267.5635893080445,59.362963705915455,0.8638575186433803,Beverages
0.0,2243.7605085203645,11.17,437.9503821306455,17.057394480857187,0.2157033201517796,Deli
0.2,3246.5399999999972,33.24,212.49999999999991,0.5000000000000853,0.5689149631456784,Seafood
0.4,422.066631016043,5.609999999999999,430.4753352969774,7.524664703022609,0.8567043687302511,Deli
0.0,541.243461625635,9.68,131.29349947810348,18.230601612553635,0.5387093878478212,Dairy
0.0,2899.71,22.38,261.0,0.0,0.29797246116904713,Meat
0.0,96.55502908065861,7.72,42.460495994903965,4.539504005096034,0.5593970351135353,Beverages
0.1,131.89333333333332,0.9450000000000001,358.02469135802465,38.975308641975346,0.9747783719990921,Produce
0.0,1271.93,6.08,373.0,0.0,0.2483696820534596,Dairy
0.0,113.98107665374116,5.5,70.0,7.433978098931099,0.5381965442692477,Dairy
0.1,2886.52,12.195,488.0,0.0,0.8493758917830625,Meat
0.0,541.6521519184212,3.85,332.0688214792606,79.55844711109253,0.9346499624927074,Beverages
0.4,-152.60532252617358,5.922,7.118317709190547,28.88168229080945,0.598012085246105,Ready_to_Eat
0.4,-28.418811881188148,2.424,127.17870796980688,57.82129203019312,0.9944600980618883,Bakery
0.0,140.13875911799664,4.53,54.33968192450257,2.660318075497429,0.27031386621083603,Beverages
0.0,344.33572895196113,11.23,77.64283320584417,14.917392750238097,0.9290082914860229,Dairy
0.0,56.20169751803567,7.02,24.0,5.315483676753086,0.9620605912060209,Dairy
0.0,1195.934564763365,5.33,416.9126763158283,16.087323684171697,0.2151817911937373,Deli
0.2,250.50999999999988,7.248000000000001,259.37499999999994,8.625000000000057,0.6005495316988386,Seafood
0.0,1511.0603828664168,9.4,323.84259392195924,10.157406078040777,0.1761351213698999,Bakery
0.0,1095.1846657044205,8.66,314.5247881875774,25.475211812422597,0.4339588015211449,Beverages
0.0,335.7922144351238,6.21,113.0,22.532513172176373,0.8156414077080956,Produce
0.3,-999.0488357457522,6.356,136.87085655353175,213.12914344646825,0.9839931455670378,Bakery
0.3,-1799.827142857143,8.456,34.566326530612244,236.43367346938777,0.12030582859677526,Ready_to_Eat
0.0,1177.76,13.41,272.0,0.0,0.30601447919604313,Bakery
0.0,286.13609703549696,3.94,171.0,15.348030271395704,0.4654026956240042,Dairy
0.4,-262.5262882392933,8.826,131.70107769779136,64.29892230220864,0.7791536892542257,Seafood
0.0,494.2584126651615,10.8,125.0,21.53109372171895,0.7745506627688389,Dairy
0.0,197.41613146903978,5.19,74.0,2.4933887421968186,0.13623658336842787,Produce
0.0,975.5120008798423,9.25,347.0,29.7686339157096,0.3469062554233515,Beverages
0.0,486.0638306160066,5.24,276.926303552673,6.073696447326982,0.12430146919851574,Beverages
0.0,2079.9672643834647,13.85,306.0,20.00192380914425,0.2644887917720612,Meat
0.0,1061.4799999999998,5.72,476.0,0.0,0.27170516992562216,Deli
0.0,3930.1999999999994,39.98,215.0,0.0,0.21014528424924223,Seafood
0.0,480.44954400190505,2.53,423.3081201588558,20.691879841144203,0.26991473394280235,Produce
0.2,1303.26,6.88,406.0,0.0,0.24980229084845743,Meat
0.0,21.920500377775422,5.92,9.815962901651254,1.1840370983487456,0.623422165470203,Deli
0.0,944.9345240420322,7.23,475.0462688854816,17.953731114518412,0.21091982966129502,Produce
0.0,253.4869557530084,16.12,50.30325989813798,11.220094826473044,0.8901911693709547,Meat
0.0,2799.16,23.29,364.0,0.0,0.24563267754002088,Meat
0.4,-982.6914913657766,7.644,242.7457494288623,189.2542505711377,0.2631022667408913,Ready_to_Eat
0.0,753.529312963792,11.91,264.0,27.550083784903457,0.42212467441602475,Deli
0.0,2386.880000000001,32.09,226.0,23.0,0.6356797826987856,Seafood
0.3,252.00999999999993,12.229,290.0,0.0,0.8137401349920633,Seafood
0.0,165.6808911652255,3.85,97.0,24.502402827353514,0.9336297932831036,Dairy
0.3,417.9869999999999,7.832999999999999,339.0,0.0,0.9271640720560517,Meat
0.2,221.0263201320128,9.696,194.16009902351618,14.839900976483818,0.6780974594197131,Deli
0.0,802.72,15.82,116.0,0.0,0.20932186964068392,Ready_to_Eat
0.0,-86.94,9.15,0.0,23.0,0.9995598943543432,Meat
0.0,1105.9768098177271,7.66,297.7270186956053,8.960227620480717,0.16740443639983538,Dairy
0.0,404.8952067835314,3.24,246.0,44.4776246047916,0.8203922546232865,Beverages
0.1,558.1169999999998,5.8229999999999995,189.0,0.0,0.8875757576531328,Bakery
0.4,-1242.1697611710326,7.788,206.50747802118227,258.49252197881776,0.5724815141296907,Ready_to_Eat
0.3,-1339.821597436213,8.113,83.18974516994783,203.81025483005217,0.9983538460936744,Deli
0.1,98.952,4.266,62.0,0.0,0.6470288364724915,Bakery
0.0,1130.4978493586327,16.35,173.66836999135367,8.331630008646325,0.265135696053557,Deli
0.0,2030.0515182030767,9.85,424.8986312896525,55.101368710347536,0.6648608553357347,Dairy
0.0,440.7,7.05,113.0,0.0,0.3950058701233443,Produce
0.2,1848.4180000000003,35.576,253.0,0.0,0.8153712192663933,Seafood
0.0,219.7901134420816,4.77,169.0,47.361581755689414,0.962478313563853,Beverages
0.0,249.80592441337018,4.62,171.73288407215804,8.26711592784195,0.2660058190006442,Produce
0.0,396.9325089474585,8.45,148.9624270943738,6.037572905626212,0.22560062808651005,Dairy
0.0,889.3572152123415,6.2,460.41890567940993,16.581094320590076,0.2013281140479406,Produce
0.3,-231.2341373534338,4.178999999999999,57.64677258831449,64.35322741168551,0.9308549016344746,Bakery
0.2,-1330.5224340175955,5.456,183.62858614047005,306.37141385953,0.8766960057563079,Deli
0.0,699.4164343622847,8.97,249.0,30.94773095578748,0.5020768660946462,Beverages
0.2,219.86435512367478,2.2640000000000002,328.73867275780685,16.261327242193147,0.12845232373578866,Bakery
0.4,-1716.393560551124,8.274,101.14653607068844,302.85346392931154,0.4314470169289265,Seafood
0.0,-1.0519569276150031,2.57,4.0,5.685433271465815,0.9978361676551641,Dairy
0.0,368.7981416595747,2.6,307.0,20.787678122462076,0.27425280482944703,Produce
0.0,1204.28,13.42,253.0,0.0,0.2002337728521266,Deli
0.0,549.7019643628284,7.68,302.0,62.127167826578486,0.9040825741936614,Produce
0.3,-133.71881918819187,1.8969999999999998,58.23994771313028,89.76005228686972,0.5292725733422315,Bakery
0.0,435.2400000000001,8.8,108.0,0.0,0.3235832104870575,Deli
0.0,1224.1520045742234,8.89,304.0,19.50284363802556,0.34437666005559076,Deli
0.0,1082.9081853194511,7.18,282.1821985124584,9.817801487541603,0.19473365247827024,Deli
0.0,104.4336852968211,1.86,194.0,41.23515110383384,0.8178889739350023,Produce
0.0,1332.964516427395,25.9,122.2858886651504,5.714111334849607,0.25855226275383963,Seafood
0.0,1713.5999999999997,13.59,340.0,0.0,0.2444012078026395,Ready_to_Eat
0.0,725.4,30.59,62.0,0.0,0.2440080297770729,Seafood
0.0,460.8003691335676,6.52,203.0,53.773699662628665,0.8847832010440265,Produce
0.0,346.4017452824846,6.5,120.31479039103644,26.366823164267338,0.972675033578859,Dairy
0.2,765.3100000000002,4.632000000000001,455.0,0.0,0.8422498873807743,Meat
0.0,1541.6210171388782,10.55,439.88243495975433,14.536725111584389,0.1846338602866964,Dairy
0.2,419.38199999999995,4.936,207.0,0.0,0.9259241892369352,Bakery
0.0,537.4405637384174,6.66,167.13179405056218,31.370683410929786,0.7125140195703441,Produce
0.0,2814.669999999999,17.18,446.0,17.0,0.20116701524987338,Ready_to_Eat
0.3,-52.88767929979382,28.665,0.0,2.0651182858177983,0.9967202935345216,Seafood
0.0,4008.21,15.91,471.0,0.0,0.3756619523021984,Meat
0.0,894.9778869004328,7.9,279.2377072025864,5.762292797413582,0.1171008578751601,Produce
0.3,-4082.246992014196,29.301999999999996,58.492014469517564,175.50798553048244,0.35459050984120377,Seafood
0.3,221.64999999999995,2.7159999999999997,275.0,0.0,0.7725923628696774,Bakery
0.0,205.26603464035128,3.15,174.98921734614328,10.010782653856724,0.31340499836487073,Beverages
0.0,2717.375111589598,17.76,267.0121121390539,14.987887860946074,0.30782291129219275,Deli
0.0,1461.5062633194532,8.12,412.3258944974696,10.67410550253038,0.14615064562857455,Dairy
0.2,2661.872,12.888,424.0,0.0,0.8840813511419672,Meat
0.2,-6189.928711985689,22.36,73.10694490225005,331.89305509774994,0.46010239643751794,Seafood
0.0,1030.1757339143237,8.59,224.14152897722047,15.858471022779515,0.3827010782235667,Deli
0.2,1962.1843373493975,17.928,394.76429815648135,10.235701843518655,0.4133315330664892,Meat
0.0,625.6116944051654,3.89,355.5916952198368,47.408304780163164,0.6813323258624513,Produce
0.3,294.0816498993962,9.94,303.17722836010023,46.82277163989977,0.6264293796034732,Deli
0.4,70.37999999999997,2.76,414.0,0.0,0.9357861384698152,Bakery
0.0,396.59999999999997,15.67,60.0,0.0,0.2707650344392418,Meat
0.4,-1112.2394971394156,6.642,169.14792274323761,202.85207725676239,0.9874251436857189,Ready_to_Eat
0.0,110.88692462187173,1.88,186.84410884142113,15.155891158578859,0.4345499685718927,Produce
0.0,3.602580624382753,3.91,85.0,39.99901877399896,0.9858051665779862,Beverages
0.0,1063.2891122812377,6.65,401.72167101973497,35.27832898026503,0.4675587440960646,Produce
0.2,183.84400000000002,3.9280000000000004,118.0,0.0,0.6752338337496926,Produce
0.0,73.56429485922808,3.74,41.0,9.173399459604987,0.7483100385229128,Beverages
0.0,128.2261595498708,2.16,148.0,12.885580210192627,0.35202842477940016,Beverages
0.0,863.7005495111212,9.2,210.84644849027188,41.16450621684292,0.7544760222987998,Beverages
0.0,641.2968122520765,4.23,308.143454433115,14.85654556688502,0.26639430213763027,Produce
0.0,1146.8637331227142,7.1,466.3441877637626,15.65581223623741,0.18812139059697428,Dairy
0.2,1439.4160000000002,19.768,242.0,0.0,0.16441051660512918,Meat
0.0,231.20732006687092,5.49,146.12883789924788,19.871162100752123,0.6933057349865923,Beverages
0.2,123.34725302419352,3.968,291.5693682016617,31.43063179833831,0.20211227763048603,Produce
0.0,224.54969800785054,3.11,154.0,12.268171236698967,0.32297340553806775,Beverages
0.0,948.7822617668451,11.07,243.11492879555962,6.885071204440386,0.15950637378650656,Dairy
0.0,2136.5499999999997,9.75,409.0,7.0,0.71066872263302,Ready_to_Eat
0.1,227.06999999999994,7.803,92.59259259259258,10.407407407407419,0.8157061831716973,Bakery
0.0,658.6974148493174,4.06,365.82202336190085,8.177976638099146,0.1266437838714637,Produce
0.0,934.724461839456,5.41,389.8011944250381,8.198805574961932,0.11931007816444912,Dairy
0.0,52.49581818329478,9.82,19.0,13.387483530605131,0.9940631194721272,Dairy
0.2,420.24000000000024,8.992,170.0,0.0,0.8441076797455881,Meat
0.0,1822.4999999999998,13.86,375.0,0.0,0.1235677927371587,Ready_to_Eat
0.2,1180.728,14.304,207.0,0.0,0.7743378336443186,Deli
